geometry,physVelocity:0,physVelocity:1,physPressure,knudsen,Points:0,Points:1
1.00000000e+00,-6.88118190e-02,1.92766085e-01,1.46530569e-01,1.66972808e-03,4.55000019e+00,2.04999995e+00
1.00000000e+00,-5.15986122e-02,1.84434742e-01,1.48026437e-01,1.73187559e-03,4.59999990e+00,2.04999995e+00
1.00000000e+00,-3.32650468e-02,1.73695162e-01,1.49314702e-01,1.79156021e-03,4.65000010e+00,2.04999995e+00
1.00000000e+00,-1.38678895e-02,1.60601526e-01,1.50534660e-01,1.85095600e-03,4.69999981e+00,2.04999995e+00
1.00000000e+00,6.51631039e-03,1.45217404e-01,1.51751518e-01,1.90674060e-03,4.75000000e+00,2.04999995e+00
1.00000000e+00,2.77566258e-02,1.27719626e-01,1.53028712e-01,1.96031900e-03,4.80000019e+00,2.04999995e+00
1.00000000e+00,4.96927463e-02,1.08306721e-01,1.54539272e-01,2.01076688e-03,4.84999990e+00,2.04999995e+00
1.00000000e+00,7.23835677e-02,8.72489437e-02,1.56425416e-01,2.06534099e-03,4.90000010e+00,2.04999995e+00
1.00000000e+00,9.57357064e-02,6.48373067e-02,1.58677995e-01,2.12568790e-03,4.94999981e+00,2.04999995e+00
1.00000000e+00,1.20085381e-01,4.21567522e-02,1.58866569e-01,2.25217128e-03,5.00000000e+00,2.04999995e+00
1.00000000e+00,7.63738453e-01,4.41338606e-02,8.45861495e-01,1.59362447e-03,1.00000000e+00,2.09999990e+00
1.00000000e+00,7.27565646e-01,5.16874231e-02,8.88200045e-01,1.92301383e-03,1.04999995e+00,2.09999990e+00
1.00000000e+00,6.88132644e-01,6.01817109e-02,9.01861370e-01,2.01545237e-03,1.10000002e+00,2.09999990e+00
1.00000000e+00,6.40455008e-01,7.39174709e-02,9.22745585e-01,2.90577975e-03,1.14999998e+00,2.09999990e+00
1.00000000e+00,5.82867503e-01,9.10220891e-02,9.78626788e-01,3.70317488e-03,1.20000005e+00,2.09999990e+00
1.00000000e+00,5.19089520e-01,1.02820434e-01,1.00904059e+00,3.06856167e-03,1.25000000e+00,2.09999990e+00
1.00000000e+00,4.47005302e-01,1.37252197e-01,1.01410520e+00,4.96086618e-03,1.29999995e+00,2.09999990e+00
1.00000000e+00,3.52800190e-01,1.66660190e-01,1.06780314e+00,6.32411055e-03,1.35000002e+00,2.09999990e+00
1.00000000e+00,2.41289034e-01,1.83780923e-01,1.11049652e+00,6.71761110e-03,1.39999998e+00,2.09999990e+00
1.00000000e+00,1.13315687e-01,1.83508769e-01,1.11386347e+00,7.76097598e-03,1.45000005e+00,2.09999990e+00
1.00000000e+00,1.86481494e-02,8.26570019e-02,1.12562323e+00,7.51721719e-03,1.50000000e+00,2.09999990e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.89428940e-01,3.60128516e-03,1.54999995e+00,2.09999990e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.23347538e-02,2.44472671e-04,2.45000005e+00,2.09999990e+00
1.00000000e+00,-1.70606386e-03,-1.94622308e-03,7.20846653e-02,3.14448524e-04,2.50000000e+00,2.09999990e+00
1.00000000e+00,-1.08406199e-02,-5.51060168e-03,7.27680475e-02,6.62525068e-04,2.54999995e+00,2.09999990e+00
1.00000000e+00,-2.65790001e-02,-7.86930602e-03,7.14303181e-02,8.01355229e-04,2.59999990e+00,2.09999990e+00
1.00000000e+00,-4.45680656e-02,-9.85809695e-03,6.87185302e-02,8.33029160e-04,2.65000010e+00,2.09999990e+00
1.00000000e+00,-6.21425770e-02,-1.31998518e-02,6.84077367e-02,6.84974017e-04,2.70000005e+00,2.09999990e+00
1.00000000e+00,-7.79920667e-02,-1.69606600e-02,6.96286261e-02,5.76884020e-04,2.75000000e+00,2.09999990e+00
1.00000000e+00,-9.26740989e-02,-1.96458753e-02,6.86053112e-02,5.40257024e-04,2.79999995e+00,2.09999990e+00
1.00000000e+00,-1.06195346e-01,-2.23536305e-02,6.79427758e-02,5.68947755e-04,2.84999990e+00,2.09999990e+00
1.00000000e+00,-1.18359685e-01,-2.47181710e-02,6.93600029e-02,5.94376354e-04,2.90000010e+00,2.09999990e+00
1.00000000e+00,-1.29182145e-01,-2.63713915e-02,6.99390844e-02,6.11411466e-04,2.95000005e+00,2.09999990e+00
1.00000000e+00,-1.39041677e-01,-2.71551125e-02,6.95332885e-02,6.46655506e-04,3.00000000e+00,2.09999990e+00
1.00000000e+00,-1.47937417e-01,-2.71187276e-02,7.08829090e-02,6.97954907e-04,3.04999995e+00,2.09999990e+00
1.00000000e+00,-1.55907869e-01,-2.61697900e-02,7.28441104e-02,7.39923562e-04,3.09999990e+00,2.09999990e+00
1.00000000e+00,-1.63072526e-01,-2.41790861e-02,7.35653117e-02,7.74735643e-04,3.15000010e+00,2.09999990e+00
1.00000000e+00,-1.69456571e-01,-2.11382154e-02,7.47234821e-02,8.19386623e-04,3.20000005e+00,2.09999990e+00
1.00000000e+00,-1.75040647e-01,-1.70204472e-02,7.72640705e-02,8.69052892e-04,3.25000000e+00,2.09999990e+00
1.00000000e+00,-1.79931596e-01,-1.18296174e-02,7.94147402e-02,9.13281227e-04,3.29999995e+00,2.09999990e+00
1.00000000e+00,-1.84137881e-01,-5.54262195e-03,8.10172558e-02,9.50424583e-04,3.34999990e+00,2.09999990e+00
1.00000000e+00,-1.87578470e-01,1.81179820e-03,8.35413411e-02,9.92333284e-04,3.40000010e+00,2.09999990e+00
1.00000000e+00,-1.90282926e-01,1.02063436e-02,8.65986571e-02,1.03437447e-03,3.45000005e+00,2.09999990e+00
1.00000000e+00,-1.92303792e-01,1.95631906e-02,8.91197845e-02,1.06882129e-03,3.50000000e+00,2.09999990e+00
1.00000000e+00,-1.93567976e-01,2.98201758e-02,9.17379409e-02,1.09716435e-03,3.54999995e+00,2.09999990e+00
1.00000000e+00,-1.94018215e-01,4.08828631e-02,9.50525925e-02,1.13089080e-03,3.59999990e+00,2.09999990e+00
1.00000000e+00,-1.93694502e-01,5.26350625e-02,9.83408019e-02,1.19920739e-03,3.65000010e+00,2.09999990e+00
1.00000000e+00,-1.92580059e-01,6.49250746e-02,1.01329491e-01,1.27647247e-03,3.70000005e+00,2.09999990e+00
1.00000000e+00,-1.90597326e-01,7.76114762e-02,1.04614437e-01,1.35135930e-03,3.75000000e+00,2.09999990e+00
1.00000000e+00,-1.87731132e-01,9.05246511e-02,1.08166717e-01,1.42571353e-03,3.79999995e+00,2.09999990e+00
1.00000000e+00,-1.83996245e-01,1.03473149e-01,1.11480214e-01,1.49349344e-03,3.84999990e+00,2.09999990e+00
1.00000000e+00,-1.79344594e-01,1.16251819e-01,1.14667080e-01,1.56054797e-03,3.90000010e+00,2.09999990e+00
1.00000000e+00,-1.73726916e-01,1.28663585e-01,1.18006699e-01,1.62530458e-03,3.95000005e+00,2.09999990e+00
1.00000000e+00,-1.67143062e-01,1.40491500e-01,1.21258996e-01,1.68809213e-03,4.00000000e+00,2.09999990e+00
1.00000000e+00,-1.59574106e-01,1.51513338e-01,1.24197908e-01,1.74733321e-03,4.05000019e+00,2.09999990e+00
1.00000000e+00,-1.50972292e-01,1.61511600e-01,1.26991585e-01,1.80678861e-03,4.09999990e+00,2.09999990e+00
1.00000000e+00,-1.41306430e-01,1.70278981e-01,1.29692584e-01,1.86465622e-03,4.15000010e+00,2.09999990e+00
1.00000000e+00,-1.30569175e-01,1.77606583e-01,1.32084921e-01,1.92115619e-03,4.19999981e+00,2.09999990e+00
1.00000000e+00,-1.18719697e-01,1.83299720e-01,1.34109393e-01,1.97675894e-03,4.25000000e+00,2.09999990e+00
1.00000000e+00,-1.05728783e-01,1.87180817e-01,1.35907024e-01,2.03268346e-03,4.30000019e+00,2.09999990e+00
1.00000000e+00,-9.15727466e-02,1.89092636e-01,1.37459055e-01,2.08734022e-03,4.34999990e+00,2.09999990e+00
1.00000000e+00,-7.62493089e-02,1.88896999e-01,1.38630077e-01,2.14051409e-03,4.40000010e+00,2.09999990e+00
1.00000000e+00,-5.97302206e-02,1.86481103e-01,1.39469683e-01,2.19327747e-03,4.44999981e+00,2.09999990e+00
1.00000000e+00,-4.20325883e-02,1.81762308e-01,1.40136048e-01,2.24407157e-03,4.50000000e+00,2.09999990e+00
1.00000000e+00,-2.31621955e-02,1.74688682e-01,1.40603274e-01,2.29213363e-03,4.55000019e+00,2.09999990e+00
1.00000000e+00,-3.17316386e-03,1.65242776e-01,1.40818924e-01,2.33606366e-03,4.59999990e+00,2.09999990e+00
1.00000000e+00,1.78875923e-02,1.53445959e-01,1.40973404e-01,2.37785932e-03,4.65000010e+00,2.09999990e+00
1.00000000e+00,3.99143547e-02,1.39358357e-01,1.41246289e-01,2.41383724e-03,4.69999981e+00,2.09999990e+00
1.00000000e+00,6.28133491e-02,1.23103715e-01,1.41565844e-01,2.44735414e-03,4.75000000e+00,2.09999990e+00
1.00000000e+00,8.64588469e-02,1.04841612e-01,1.42024130e-01,2.47428846e-03,4.80000019e+00,2.09999990e+00
1.00000000e+00,1.10672735e-01,8.48117769e-02,1.42930403e-01,2.50346377e-03,4.84999990e+00,2.09999990e+00
1.00000000e+00,1.35290965e-01,6.31152764e-02,1.44401535e-01,2.51557236e-03,4.90000010e+00,2.09999990e+00
1.00000000e+00,1.60240322e-01,3.99024338e-02,1.46386489e-01,2.52828421e-03,4.94999981e+00,2.09999990e+00
1.00000000e+00,1.85945600e-01,1.67120602e-02,1.45521492e-01,2.65744631e-03,5.00000000e+00,2.09999990e+00
1.00000000e+00,7.70892143e-01,7.60631859e-02,8.37038517e-01,1.76561740e-03,1.00000000e+00,2.15000010e+00
1.00000000e+00,7.37468004e-01,8.81680995e-02,8.60354900e-01,2.05595093e-03,1.04999995e+00,2.15000010e+00
1.00000000e+00,6.99004054e-01,1.02655269e-01,8.87184441e-01,2.57600076e-03,1.10000002e+00,2.15000010e+00
1.00000000e+00,6.54230177e-01,1.22893021e-01,9.27435398e-01,2.92984839e-03,1.14999998e+00,2.15000010e+00
1.00000000e+00,6.05221987e-01,1.49331972e-01,9.46416020e-01,3.91852809e-03,1.20000005e+00,2.15000010e+00
1.00000000e+00,5.45661986e-01,1.70306563e-01,9.67052937e-01,4.37032245e-03,1.25000000e+00,2.15000010e+00
1.00000000e+00,4.75206137e-01,2.13121876e-01,1.01527965e+00,5.97743737e-03,1.29999995e+00,2.15000010e+00
1.00000000e+00,3.99885654e-01,2.56339997e-01,1.03464949e+00,5.65617532e-03,1.35000002e+00,2.15000010e+00
1.00000000e+00,2.97381639e-01,3.19361240e-01,1.01979065e+00,1.02847675e-02,1.39999998e+00,2.15000010e+00
1.00000000e+00,1.41711757e-01,3.16367477e-01,1.08708036e+00,8.22268799e-03,1.45000005e+00,2.15000010e+00
1.00000000e+00,2.27954965e-02,1.44781232e-01,1.11693144e+00,1.22824758e-02,1.50000000e+00,2.15000010e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.65474400e-01,2.91406643e-03,1.54999995e+00,2.15000010e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.10975392e-02,1.98769558e-04,2.45000005e+00,2.15000010e+00
1.00000000e+00,-1.68233435e-03,3.16222198e-03,7.62670040e-02,3.77470016e-04,2.50000000e+00,2.15000010e+00
1.00000000e+00,-1.26176598e-02,8.57358892e-03,7.27816150e-02,7.59563118e-04,2.54999995e+00,2.15000010e+00
1.00000000e+00,-3.03519573e-02,1.02312677e-02,6.83512241e-02,9.14556207e-04,2.59999990e+00,2.15000010e+00
1.00000000e+00,-4.65801507e-02,6.61155907e-03,6.93649352e-02,7.15134374e-04,2.65000010e+00,2.15000010e+00
1.00000000e+00,-6.09213077e-02,2.28788098e-03,6.92423433e-02,6.08633913e-04,2.70000005e+00,2.15000010e+00
1.00000000e+00,-7.46545941e-02,-2.51852814e-03,6.90208077e-02,5.08051075e-04,2.75000000e+00,2.15000010e+00
1.00000000e+00,-8.74315053e-02,-6.45847153e-03,7.00529516e-02,4.96116991e-04,2.79999995e+00,2.15000010e+00
1.00000000e+00,-9.86977071e-02,-1.05546145e-02,7.04588890e-02,5.78492938e-04,2.84999990e+00,2.15000010e+00
1.00000000e+00,-1.08802378e-01,-1.40932146e-02,7.04317540e-02,6.62786944e-04,2.90000010e+00,2.15000010e+00
1.00000000e+00,-1.17971346e-01,-1.67824179e-02,7.18711168e-02,7.35546870e-04,2.95000005e+00,2.15000010e+00
1.00000000e+00,-1.26292482e-01,-1.84402000e-02,7.37542436e-02,7.82277668e-04,3.00000000e+00,2.15000010e+00
1.00000000e+00,-1.33716688e-01,-1.93467792e-02,7.46962130e-02,8.66051705e-04,3.04999995e+00,2.15000010e+00
1.00000000e+00,-1.40294969e-01,-1.92493517e-02,7.60294795e-02,9.42026032e-04,3.09999990e+00,2.15000010e+00
1.00000000e+00,-1.46117628e-01,-1.79877710e-02,7.86450654e-02,1.00023428e-03,3.15000010e+00,2.15000010e+00
1.00000000e+00,-1.51284978e-01,-1.56602394e-02,8.10682401e-02,1.06400298e-03,3.20000005e+00,2.15000010e+00
1.00000000e+00,-1.55756176e-01,-1.23030040e-02,8.29301849e-02,1.13938760e-03,3.25000000e+00,2.15000010e+00
1.00000000e+00,-1.59491047e-01,-7.81114399e-03,8.55409130e-02,1.20139227e-03,3.29999995e+00,2.15000010e+00
1.00000000e+00,-1.62547097e-01,-2.19668448e-03,8.88163969e-02,1.25650433e-03,3.34999990e+00,2.15000010e+00
1.00000000e+00,-1.64966568e-01,4.44152113e-03,9.16427150e-02,1.31849688e-03,3.40000010e+00,2.15000010e+00
1.00000000e+00,-1.66671723e-01,1.20960316e-02,9.43606570e-02,1.37684471e-03,3.45000005e+00,2.15000010e+00
1.00000000e+00,-1.67612717e-01,2.07267888e-02,9.77239236e-02,1.42398849e-03,3.50000000e+00,2.15000010e+00
1.00000000e+00,-1.67823613e-01,3.02262586e-02,1.01191744e-01,1.48396043e-03,3.54999995e+00,2.15000010e+00
1.00000000e+00,-1.67284086e-01,4.04851213e-02,1.04258433e-01,1.58251869e-03,3.59999990e+00,2.15000010e+00
1.00000000e+00,-1.65905520e-01,5.14131561e-02,1.07438885e-01,1.67786994e-03,3.65000010e+00,2.15000010e+00
1.00000000e+00,-1.63655400e-01,6.28582388e-02,1.10919952e-01,1.76775700e-03,3.70000005e+00,2.15000010e+00
1.00000000e+00,-1.60539702e-01,7.46560022e-02,1.14179745e-01,1.85544440e-03,3.75000000e+00,2.15000010e+00
1.00000000e+00,-1.56504005e-01,8.66452456e-02,1.17153876e-01,1.94433786e-03,3.79999995e+00,2.15000010e+00
1.00000000e+00,-1.51477665e-01,9.86455381e-02,1.20192096e-01,2.02535605e-03,3.84999990e+00,2.15000010e+00
1.00000000e+00,-1.45444781e-01,1.10443294e-01,1.23174720e-01,2.10328354e-03,3.90000010e+00,2.15000010e+00
1.00000000e+00,-1.38385981e-01,1.21836849e-01,1.25793725e-01,2.17904849e-03,3.95000005e+00,2.15000010e+00
1.00000000e+00,-1.30244792e-01,1.32617623e-01,1.28150821e-01,2.25247117e-03,4.00000000e+00,2.15000010e+00
1.00000000e+00,-1.20976225e-01,1.42564997e-01,1.30382538e-01,2.32006283e-03,4.05000019e+00,2.15000010e+00
1.00000000e+00,-1.10572882e-01,1.51456147e-01,1.32316068e-01,2.38561630e-03,4.09999990e+00,2.15000010e+00
1.00000000e+00,-9.90017951e-02,1.59087315e-01,1.33828849e-01,2.44840351e-03,4.15000010e+00,2.15000010e+00
1.00000000e+00,-8.62280130e-02,1.65254429e-01,1.35032937e-01,2.50749313e-03,4.19999981e+00,2.15000010e+00
1.00000000e+00,-7.22305179e-02,1.69765741e-01,1.35967791e-01,2.56287213e-03,4.25000000e+00,2.15000010e+00
1.00000000e+00,-5.70156835e-02,1.72444597e-01,1.36524245e-01,2.61544622e-03,4.30000019e+00,2.15000010e+00
1.00000000e+00,-4.05616760e-02,1.73145145e-01,1.36685997e-01,2.66441889e-03,4.34999990e+00,2.15000010e+00
1.00000000e+00,-2.28788164e-02,1.71737373e-01,1.36574894e-01,2.70866673e-03,4.40000010e+00,2.15000010e+00
1.00000000e+00,-3.98132298e-03,1.68122217e-01,1.36240900e-01,2.75006914e-03,4.44999981e+00,2.15000010e+00
1.00000000e+00,1.60818417e-02,1.62225381e-01,1.35645106e-01,2.78546871e-03,4.50000000e+00,2.15000010e+00
1.00000000e+00,3.72823849e-02,1.54023707e-01,1.34854391e-01,2.81686476e-03,4.55000019e+00,2.15000010e+00
1.00000000e+00,5.95326610e-02,1.43514827e-01,1.34047806e-01,2.84195901e-03,4.59999990e+00,2.15000010e+00
1.00000000e+00,8.27585384e-02,1.30745739e-01,1.33295804e-01,2.86461436e-03,4.65000010e+00,2.15000010e+00
1.00000000e+00,1.06835693e-01,1.15794197e-01,1.32602960e-01,2.87719374e-03,4.69999981e+00,2.15000010e+00
1.00000000e+00,1.31643504e-01,9.88344103e-02,1.32147774e-01,2.89171864e-03,4.75000000e+00,2.15000010e+00
1.00000000e+00,1.57010883e-01,8.00094977e-02,1.32156342e-01,2.89770495e-03,4.80000019e+00,2.15000010e+00
1.00000000e+00,1.82792649e-01,5.96150644e-02,1.32599533e-01,2.90993974e-03,4.84999990e+00,2.15000010e+00
1.00000000e+00,2.08904490e-01,3.77317369e-02,1.33537859e-01,2.90009868e-03,4.90000010e+00,2.15000010e+00
1.00000000e+00,2.35002756e-01,1.43464450e-02,1.35334462e-01,2.88916915e-03,4.94999981e+00,2.15000010e+00
1.00000000e+00,2.61355251e-01,-9.59337968e-03,1.34048194e-01,2.95630470e-03,5.00000000e+00,2.15000010e+00
1.00000000e+00,7.79856384e-01,1.05921283e-01,8.24004650e-01,1.90708705e-03,1.00000000e+00,2.20000005e+00
1.00000000e+00,7.49853373e-01,1.21523649e-01,8.38092864e-01,2.15122313e-03,1.04999995e+00,2.20000005e+00
1.00000000e+00,7.13790119e-01,1.44955054e-01,8.73175085e-01,3.06049059e-03,1.10000002e+00,2.20000005e+00
1.00000000e+00,6.72886848e-01,1.64191335e-01,9.11600530e-01,2.86446419e-03,1.14999998e+00,2.20000005e+00
1.00000000e+00,6.32988691e-01,1.96457967e-01,9.09221232e-01,3.54147959e-03,1.20000005e+00,2.20000005e+00
1.00000000e+00,5.83852887e-01,2.35822797e-01,9.28238869e-01,4.88161016e-03,1.25000000e+00,2.20000005e+00
1.00000000e+00,5.17659426e-01,2.82742590e-01,9.90658998e-01,6.63062464e-03,1.29999995e+00,2.20000005e+00
1.00000000e+00,4.49399173e-01,3.27011555e-01,9.93789434e-01,5.18484414e-03,1.35000002e+00,2.20000005e+00
1.00000000e+00,3.79356891e-01,4.41023022e-01,9.39283729e-01,1.24998093e-02,1.39999998e+00,2.20000005e+00
1.00000000e+00,2.68623084e-01,4.67309713e-01,9.44536209e-01,9.24498867e-03,1.45000005e+00,2.20000005e+00
1.00000000e+00,9.69088152e-02,2.62507737e-01,1.00535882e+00,1.61892436e-02,1.50000000e+00,2.20000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,2.03384578e-01,2.93496763e-03,1.54999995e+00,2.20000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.69455446e-02,2.39175482e-04,2.45000005e+00,2.20000005e+00
1.00000000e+00,-6.99039130e-03,1.22033833e-02,7.38795400e-02,7.77450041e-04,2.50000000e+00,2.20000005e+00
1.00000000e+00,-2.15033013e-02,2.39514336e-02,6.54004887e-02,6.23090018e-04,2.54999995e+00,2.20000005e+00
1.00000000e+00,-3.45830880e-02,2.59616040e-02,6.55951127e-02,8.18131142e-04,2.59999990e+00,2.20000005e+00
1.00000000e+00,-4.60963473e-02,1.96019933e-02,7.04193190e-02,5.08003635e-04,2.65000010e+00,2.20000005e+00
1.00000000e+00,-5.75811304e-02,1.49625810e-02,6.99653327e-02,4.55798319e-04,2.70000005e+00,2.20000005e+00
1.00000000e+00,-6.83925748e-02,9.53704957e-03,6.79415986e-02,4.88093181e-04,2.75000000e+00,2.20000005e+00
1.00000000e+00,-7.76471794e-02,3.90839158e-03,7.00377673e-02,5.60908578e-04,2.79999995e+00,2.20000005e+00
1.00000000e+00,-8.58467072e-02,-1.40558719e-03,7.25011304e-02,6.79406163e-04,2.84999990e+00,2.20000005e+00
1.00000000e+00,-9.35954601e-02,-5.47231035e-03,7.24209473e-02,7.51925923e-04,2.90000010e+00,2.20000005e+00
1.00000000e+00,-1.00540519e-01,-9.00526159e-03,7.34144673e-02,8.71484168e-04,2.95000005e+00,2.20000005e+00
1.00000000e+00,-1.06523968e-01,-1.17013380e-02,7.64096379e-02,9.61180544e-04,3.00000000e+00,2.20000005e+00
1.00000000e+00,-1.11872174e-01,-1.33468797e-02,7.84622207e-02,1.04735850e-03,3.04999995e+00,2.20000005e+00
1.00000000e+00,-1.16690017e-01,-1.38190389e-02,7.99431726e-02,1.12829625e-03,3.09999990e+00,2.20000005e+00
1.00000000e+00,-1.20758064e-01,-1.32952435e-02,8.28944817e-02,1.22550200e-03,3.15000010e+00,2.20000005e+00
1.00000000e+00,-1.24141015e-01,-1.16985319e-02,8.62223208e-02,1.30902964e-03,3.20000005e+00,2.20000005e+00
1.00000000e+00,-1.26985967e-01,-8.95972457e-03,8.87750313e-02,1.38405268e-03,3.25000000e+00,2.20000005e+00
1.00000000e+00,-1.29212096e-01,-5.09573752e-03,9.17479321e-02,1.46097445e-03,3.29999995e+00,2.20000005e+00
1.00000000e+00,-1.30736515e-01,-1.73332373e-04,9.55073312e-02,1.54296972e-03,3.34999990e+00,2.20000005e+00
1.00000000e+00,-1.31636739e-01,5.78522868e-03,9.89382789e-02,1.61335070e-03,3.40000010e+00,2.20000005e+00
1.00000000e+00,-1.31904542e-01,1.27503984e-02,1.02112532e-01,1.68421248e-03,3.45000005e+00,2.20000005e+00
1.00000000e+00,-1.31437108e-01,2.06481386e-02,1.05765946e-01,1.79779262e-03,3.50000000e+00,2.20000005e+00
1.00000000e+00,-1.30216509e-01,2.93827001e-02,1.09499864e-01,1.91002036e-03,3.54999995e+00,2.20000005e+00
1.00000000e+00,-1.28251433e-01,3.88451442e-02,1.12819761e-01,2.01465446e-03,3.59999990e+00,2.20000005e+00
1.00000000e+00,-1.25465572e-01,4.89249602e-02,1.16125092e-01,2.11739703e-03,3.65000010e+00,2.20000005e+00
1.00000000e+00,-1.21788658e-01,5.94839640e-02,1.19559325e-01,2.22335756e-03,3.70000005e+00,2.20000005e+00
1.00000000e+00,-1.17206059e-01,7.03592077e-02,1.22689173e-01,2.31988728e-03,3.75000000e+00,2.20000005e+00
1.00000000e+00,-1.11674078e-01,8.13722983e-02,1.25473693e-01,2.41225841e-03,3.79999995e+00,2.20000005e+00
1.00000000e+00,-1.05117291e-01,9.23491567e-02,1.28172815e-01,2.50251964e-03,3.84999990e+00,2.20000005e+00
1.00000000e+00,-9.74967927e-02,1.03092887e-01,1.30648896e-01,2.59017269e-03,3.90000010e+00,2.20000005e+00
1.00000000e+00,-8.87841359e-02,1.13391742e-01,1.32676303e-01,2.66964245e-03,3.95000005e+00,2.20000005e+00
1.00000000e+00,-7.89289027e-02,1.23031586e-01,1.34362713e-01,2.74593290e-03,4.00000000e+00,2.20000005e+00
1.00000000e+00,-6.78847432e-02,1.31808668e-01,1.35786787e-01,2.81830900e-03,4.05000019e+00,2.20000005e+00
1.00000000e+00,-5.56350127e-02,1.39507115e-01,1.36789754e-01,2.88517773e-03,4.09999990e+00,2.20000005e+00
1.00000000e+00,-4.21524644e-02,1.45918131e-01,1.37315258e-01,2.94564827e-03,4.15000010e+00,2.20000005e+00
1.00000000e+00,-2.74170227e-02,1.50843441e-01,1.37484819e-01,3.00192926e-03,4.19999981e+00,2.20000005e+00
1.00000000e+00,-1.14185689e-02,1.54109210e-01,1.37310058e-01,3.05280811e-03,4.25000000e+00,2.20000005e+00
1.00000000e+00,5.82993496e-03,1.55544534e-01,1.36700526e-01,3.09662288e-03,4.30000019e+00,2.20000005e+00
1.00000000e+00,2.43256297e-02,1.55010313e-01,1.35707512e-01,3.13531002e-03,4.34999990e+00,2.20000005e+00
1.00000000e+00,4.40325141e-02,1.52388304e-01,1.34476915e-01,3.16739641e-03,4.40000010e+00,2.20000005e+00
1.00000000e+00,6.49147481e-02,1.47601664e-01,1.33023620e-01,3.19384504e-03,4.44999981e+00,2.20000005e+00
1.00000000e+00,8.69071558e-02,1.40587121e-01,1.31327510e-01,3.21145914e-03,4.50000000e+00,2.20000005e+00
1.00000000e+00,1.09947808e-01,1.31340817e-01,1.29547432e-01,3.22572654e-03,4.55000019e+00,2.20000005e+00
1.00000000e+00,1.33926958e-01,1.19869918e-01,1.27868712e-01,3.23046697e-03,4.59999990e+00,2.20000005e+00
1.00000000e+00,1.58752441e-01,1.06252067e-01,1.26286566e-01,3.23227909e-03,4.65000010e+00,2.20000005e+00
1.00000000e+00,1.84284896e-01,9.05809104e-02,1.24863267e-01,3.22388439e-03,4.69999981e+00,2.20000005e+00
1.00000000e+00,2.10398465e-01,7.30345175e-02,1.23871960e-01,3.21921660e-03,4.75000000e+00,2.20000005e+00
1.00000000e+00,2.36949980e-01,5.37465215e-02,1.23428017e-01,3.20086838e-03,4.80000019e+00,2.20000005e+00
1.00000000e+00,2.63790697e-01,3.30722705e-02,1.23461075e-01,3.19657591e-03,4.84999990e+00,2.20000005e+00
1.00000000e+00,2.90683746e-01,1.10729327e-02,1.24195911e-01,3.16517707e-03,4.90000010e+00,2.20000005e+00
1.00000000e+00,3.17431092e-01,-1.24808894e-02,1.25946656e-01,3.10846837e-03,4.94999981e+00,2.20000005e+00
1.00000000e+00,3.44261110e-01,-3.63983512e-02,1.24428399e-01,3.16937221e-03,5.00000000e+00,2.20000005e+00
1.00000000e+00,7.90560246e-01,1.33577049e-01,8.08176458e-01,2.03786884e-03,1.00000000e+00,2.25000000e+00
1.00000000e+00,7.62401879e-01,1.51518092e-01,8.37052047e-01,2.31503346e-03,1.04999995e+00,2.25000000e+00
1.00000000e+00,7.33520031e-01,1.79773450e-01,8.48316908e-01,2.87077832e-03,1.10000002e+00,2.25000000e+00
1.00000000e+00,7.00954795e-01,2.03467563e-01,8.59128594e-01,3.20610916e-03,1.14999998e+00,2.25000000e+00
1.00000000e+00,6.60892367e-01,2.37617210e-01,8.97505224e-01,4.21340810e-03,1.20000005e+00,2.25000000e+00
1.00000000e+00,6.20328963e-01,2.83809304e-01,9.13439155e-01,4.53959452e-03,1.25000000e+00,2.25000000e+00
1.00000000e+00,5.80393493e-01,3.41798902e-01,8.93438101e-01,6.31594704e-03,1.29999995e+00,2.25000000e+00
1.00000000e+00,5.27912378e-01,3.90095204e-01,9.16467309e-01,5.85562596e-03,1.35000002e+00,2.25000000e+00
1.00000000e+00,4.67887908e-01,5.04216433e-01,9.57299292e-01,1.10750487e-02,1.39999998e+00,2.25000000e+00
1.00000000e+00,4.15469825e-01,5.86404622e-01,8.29539001e-01,1.05409827e-02,1.45000005e+00,2.25000000e+00
1.00000000e+00,3.27256292e-01,4.07923907e-01,7.16286480e-01,9.72266868e-03,1.50000000e+00,2.25000000e+00
1.00000000e+00,1.31825373e-01,1.29094020e-01,7.34789073e-01,1.15328338e-02,1.54999995e+00,2.25000000e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,3.80513817e-02,1.36311876e-03,1.60000002e+00,2.20000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.84270695e-01,2.00794823e-03,1.60000002e+00,2.25000000e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,2.38089985e-03,8.53140591e-05,2.40000010e+00,2.20000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.51796872e-02,1.70623083e-04,2.40000010e+00,2.25000000e+00
