geometry,ux,uy,p,x,y
1,0.187725559,0.000724997139,0.0485809781,3.95000005,0.949999988
4,0.188547194,0,0,4,0.949999988
2,0.0821802318,0.00975186564,0.715898037,1.89999998,1
2,0,0,2.80077624,1.95000005,1
2,0,0,1.33092403,2,1
2,0,0,1.35192621,2.04999995,1
2,0,0,1.63224256,2.0999999,1
2,0,0,1.4366647,2.1500001,1
2,0,0,1.43758571,2.20000005,1
2,0,0,1.41306865,2.25,1
2,0,0,1.36537278,2.29999995,1
2,0,0,1.33094609,2.3499999,1
2,0,0,1.2905643,2.4000001,1
2,0,0,1.2482127,2.45000005,1
2,0,0,1.21136928,2.5,1
2,0,0,1.16988766,2.54999995,1
2,0,0,1.12862873,2.5999999,1
2,0,0,1.08879316,2.6500001,1
2,0,0,1.04891896,2.70000005,1
2,0,0,1.00776446,2.75,1
2,0,0,0.967287123,2.79999995,1
2,0,0,0.927228332,2.8499999,1
2,0,0,0.886763036,2.9000001,1
2,0,0,0.846104681,2.95000005,1
2,0,0,0.805829585,3,1
2,0,0,0.765535772,3.04999995,1
2,0,0,0.725059628,3.0999999,1
2,0,0,0.684646964,3.1500001,1
2,0,0,0.644335032,3.20000005,1
2,0,0,0.603975296,3.25,1
2,0,0,0.563555717,3.29999995,1
2,0,0,0.523216188,3.3499999,1
2,0,0,0.482847422,3.4000001,1
2,0,0,0.442498386,3.45000005,1
2,0,0,0.402075082,3.5,1
2,0,0,0.361908734,3.54999995,1
2,0,0,0.321248204,3.5999999,1
2,0,0,0.281191975,3.6500001,1
2,0,0,0.24150452,3.70000005,1
2,0,0,0.200243011,3.75,1
2,0,0,0.161086455,3.79999995,1
2,0,0,0.126832932,3.8499999,1
2,0,0,0.0774937943,3.9000001,1
2,0,0,0.0633034855,3.95000005,1
2,0,0,0.0292866919,4,1
2,0,0,3.30960989,0,0
2,0,0,3.25098348,0.100000001,0
3,0.360000014,0,3.31184578,0,0.100000001
1,0.361661732,-0.000581122527,3.23764372,0.100000001,0.100000001
2,0,0,3.11656618,0.200000003,0
1,0.361442655,0.00169127912,3.14150095,0.200000003,0.100000001
2,0,0,3.04492426,0.300000012,0
1,0.358596385,0.00183992041,3.03059864,0.300000012,0.100000001
2,0,0,2.95171022,0.400000006,0
1,0.356536001,0.00123882876,2.94897985,0.400000006,0.100000001
2,0,0,2.86159801,0.5,0
1,0.355149239,0.000387875829,2.8760004,0.5,0.100000001
2,0,0,2.78808856,0.600000024,0
1,0.354252458,0.000386214087,2.7852385,0.600000024,0.100000001
2,0,0,2.70642591,0.699999988,0
1,0.353989661,0.000579323096,2.69587684,0.699999988,0.100000001
2,0,0,2.61946917,0.800000012,0
1,0.353560269,-0.000160580807,2.62676311,0.800000012,0.100000001
2,0,0,2.53780222,0.899999976,0
1,0.353253275,-0.000289847114,2.5490818,0.899999976,0.100000001
2,0,0,2.46433282,1,0
1,0.353418887,0.000830169534,2.44943094,1,0.100000001
2,0,0,2.37851954,1.10000002,0
1,0.353553414,-0.000169414227,2.3719871,1.10000002,0.100000001
2,0,0,2.29002953,1.20000005,0
1,0.353579044,-0.000832527468,2.31055093,1.20000005,0.100000001
2,0,0,2.2122817,1.29999995,0
1,0.353185505,0.000230261241,2.2116704,1.29999995,0.100000001
2,0,0,2.13989091,1.39999998,0
1,0.35222289,0.0038425948,2.12031913,1.39999998,0.100000001
2,0,0,2.08224821,1.5,0
1,0.353682637,-0.005676053,2.06857967,1.5,0.100000001
2,0,0,1.86131465,1.60000002,0
1,0.353781939,0.00342067867,1.96474755,1.60000002,0.100000001
2,0,0,1.99539554,1.70000005,0
1,0.349632561,0.00694897445,1.83561206,1.70000005,0.100000001
2,0,0,1.95016503,1.79999995,0
1,0.342251509,-0.00119240105,1.94421601,1.79999995,0.100000001
2,0,0,1.04103005,1.89999998,0
1,0.337103665,0.0047431821,1.71462524,1.89999998,0.100000001
2,0.0289570149,-0.00252894266,1.24659443,2,0
1,0.342814714,0.0193005111,1.65572596,2,0.100000001
3,0.639999986,0,3.27709246,0,0.200000003
1,0.641846836,-0.00278946571,3.21544623,0.100000001,0.200000003
1,0.643419623,0.00239561917,3.13175726,0.200000003,0.200000003
1,0.642684042,0.00416395813,3.03450203,0.300000012,0.200000003
1,0.641367078,0.00277711335,2.95296097,0.400000006,0.200000003
1,0.640420735,0.00148935919,2.87018156,0.5,0.200000003
1,0.63962549,0.00100829348,2.78414655,0.600000024,0.200000003
1,0.63917315,0.00103773002,2.70425296,0.699999988,0.200000003
1,0.638776243,5.76160419E-05,2.62598515,0.800000012,0.200000003
1,0.638893068,-0.000356279488,2.53881526,0.899999976,0.200000003
1,0.639189899,0.00085549528,2.45311737,1,0.200000003
1,0.638724804,-1.7518505E-05,2.38355732,1.10000002,0.200000003
1,0.63782692,-0.000687862281,2.30565405,1.20000005,0.200000003
1,0.638906598,-0.00025431026,2.20302892,1.29999995,0.200000003
1,0.64107734,0.00361794815,2.11667681,1.39999998,0.200000003
1,0.637293339,-0.00368102081,2.06097674,1.5,0.200000003
1,0.633180559,0.00191563601,2.04182792,1.60000002,0.200000003
1,0.642219305,0.0111600524,1.79658902,1.70000005,0.200000003
1,0.638867497,-0.00446194271,1.73278749,1.79999995,0.200000003
1,0.62891835,0.0202749278,1.96585226,1.89999998,0.200000003
1,0.631301761,-0.000737171562,1.48871052,2,0.200000003
3,0.839999974,0,3.28993392,0,0.300000012
1,0.839668155,-0.00424325746,3.18770719,0.100000001,0.300000012
1,0.840386927,0.00112106116,3.11017537,0.200000003,0.300000012
1,0.841804087,0.00438009109,3.04415059,0.300000012,0.300000012
1,0.842481792,0.00314579671,2.95496988,0.400000006,0.300000012
1,0.84249568,0.00233123777,2.85972476,0.5,0.300000012
1,0.842198431,0.00130543509,2.78912497,0.600000024,0.300000012
1,0.842518687,0.000807715347,2.71313119,0.699999988,0.300000012
1,0.842908859,0.000499729998,2.61400628,0.800000012,0.300000012
1,0.842491388,7.09757587E-05,2.53438091,0.899999976,0.300000012
1,0.841888607,6.806491E-05,2.47717309,1,0.300000012
1,0.84304738,-1.72859727E-05,2.37639618,1.10000002,0.300000012
1,0.843246341,0.00115624361,2.26719975,1.20000005,0.300000012
1,0.841300011,-0.00116648339,2.23564148,1.29999995,0.300000012
1,0.842056215,6.95317503E-05,2.16982031,1.39999998,0.300000012
1,0.844541788,0.00427324837,1.98394549,1.5,0.300000012
1,0.840762854,-0.00137645286,1.96731734,1.60000002,0.300000012
1,0.840318084,0.0107816411,1.98957872,1.70000005,0.300000012
1,0.840450525,0.00373782357,1.73807716,1.79999995,0.300000012
1,0.843042254,0.00760657247,1.67296517,1.89999998,0.300000012
1,0.853596687,0.00276598474,1.67219865,2,0.300000012
3,0.959999979,0,3.27652407,0,0.400000006
1,0.958273292,-0.002792435,3.18210292,0.100000001,0.400000006
1,0.957349539,0.00038404169,3.10908055,0.200000003,0.400000006
1,0.958997548,0.00260718376,3.03357673,0.300000012,0.400000006
1,0.960915327,0.0019345124,2.95001721,0.400000006,0.400000006
1,0.962552845,0.00189217366,2.86841893,0.5,0.400000006
1,0.963507295,0.00101294403,2.7881999,0.600000024,0.400000006
1,0.964267254,0.000179825976,2.70460844,0.699999988,0.400000006
1,0.964624465,0.000334039272,2.62096691,0.800000012,0.400000006
1,0.964678943,0.000600193045,2.5423224,0.899999976,0.400000006
1,0.964511693,-8.90010269E-05,2.46302009,1,0.400000006
1,0.965115607,-0.000727440463,2.37348413,1.10000002,0.400000006
1,0.965599954,0.00113948993,2.29059553,1.20000005,0.400000006
1,0.965212941,-0.000132575107,2.22023201,1.29999995,0.400000006
1,0.963832021,-0.000817293243,2.14490056,1.39999998,0.400000006
1,0.966717362,0.00420485018,2.04137254,1.5,0.400000006
1,0.969927669,-0.00426251022,1.93004394,1.60000002,0.400000006
1,0.9696908,0.00811147783,1.9241091,1.70000005,0.400000006
1,0.972410917,0.011660045,1.8354615,1.79999995,0.400000006
1,0.975195825,-0.00492118532,1.64131999,1.89999998,0.400000006
1,0.979203641,-0.00118174078,1.59921587,2,0.400000006
3,1,0,3.27078795,0,0.5
1,0.997053087,1.29330191E-14,3.18437982,0.100000001,0.5
1,0.995607853,7.87480263E-15,3.10983348,0.200000003,0.5
1,0.99776113,6.04436867E-15,3.02173162,0.300000012,0.5
1,1.00019526,8.66595107E-17,2.94894433,0.400000006,0.5
1,1.00247717,4.76637298E-16,2.87907457,0.5,0.5
1,1.00404894,2.52408343E-15,2.78326297,0.600000024,0.5
1,1.0046885,-6.03412507E-15,2.69629645,0.699999988,0.5
1,1.00456917,8.77510379E-15,2.63400674,0.800000012,0.5
1,1.00555289,5.24353332E-15,2.54602098,0.899999976,0.5
1,1.00645435,7.78971648E-15,2.43775606,1,0.5
1,1.0050689,8.42906796E-15,2.38257337,1.10000002,0.5
1,1.0039705,3.34784034E-15,2.33422828,1.20000005,0.5
1,1.00731003,2.947101E-15,2.18175483,1.29999995,0.5
1,1.00748539,4.37744213E-15,2.08251548,1.39999998,0.5
1,1.004861,-1.37605436E-15,2.13759923,1.5,0.5
1,1.00508916,-4.00915676E-16,1.98810434,1.60000002,0.5
1,1.00900149,4.18278972E-15,1.77764857,1.70000005,0.5
1,1.02349055,-2.91493006E-15,1.79963708,1.79999995,0.5
1,1.02703559,2.23228524E-15,1.74886739,1.89999998,0.5
1,1.01971936,-1.3329209E-15,1.61984658,2,0.5
3,0.959999979,0,3.27652407,0,0.600000024
1,0.958273292,0.002792435,3.18210292,0.100000001,0.600000024
1,0.957349539,-0.00038404169,3.10908055,0.200000003,0.600000024
1,0.958997548,-0.00260718376,3.03357673,0.300000012,0.600000024
1,0.960915327,-0.0019345124,2.95001721,0.400000006,0.600000024
1,0.962552845,-0.00189217366,2.86841893,0.5,0.600000024
1,0.963507295,-0.00101294403,2.7881999,0.600000024,0.600000024
1,0.964267254,-0.000179825976,2.70460844,0.699999988,0.600000024
1,0.964624465,-0.000334039272,2.62096691,0.800000012,0.600000024
1,0.964678943,-0.000600193045,2.5423224,0.899999976,0.600000024
1,0.964511693,8.90010269E-05,2.46302009,1,0.600000024
1,0.965115607,0.000727440463,2.37348413,1.10000002,0.600000024
1,0.965599954,-0.00113948993,2.29059553,1.20000005,0.600000024
1,0.965212941,0.000132575107,2.22023201,1.29999995,0.600000024
1,0.963832021,0.000817293243,2.14490056,1.39999998,0.600000024
1,0.966717362,-0.00420485018,2.04137254,1.5,0.600000024
1,0.969927669,0.00426251022,1.93004394,1.60000002,0.600000024
1,0.9696908,-0.00811147783,1.9241091,1.70000005,0.600000024
1,0.972410917,-0.011660045,1.8354615,1.79999995,0.600000024
1,0.975195825,0.00492118532,1.64131999,1.89999998,0.600000024
1,0.979203641,0.00118174078,1.59921587,2,0.600000024
3,0.839999974,0,3.28993392,0,0.699999988
1,0.839668155,0.00424325746,3.18770719,0.100000001,0.699999988
1,0.840386927,-0.00112106116,3.11017537,0.200000003,0.699999988
1,0.841804087,-0.00438009109,3.04415059,0.300000012,0.699999988
1,0.842481792,-0.00314579671,2.95496988,0.400000006,0.699999988
1,0.84249568,-0.00233123777,2.85972476,0.5,0.699999988
1,0.842198431,-0.00130543509,2.78912497,0.600000024,0.699999988
1,0.842518687,-0.000807715347,2.71313119,0.699999988,0.699999988
1,0.842908859,-0.000499729998,2.61400628,0.800000012,0.699999988
1,0.842491388,-7.09757587E-05,2.53438091,0.899999976,0.699999988
1,0.841888607,-6.806491E-05,2.47717309,1,0.699999988
1,0.84304738,1.72859727E-05,2.37639618,1.10000002,0.699999988
1,0.843246341,-0.00115624361,2.26719975,1.20000005,0.699999988
1,0.841300011,0.00116648339,2.23564148,1.29999995,0.699999988
1,0.842056215,-6.95317503E-05,2.16982031,1.39999998,0.699999988
1,0.844541788,-0.00427324837,1.98394549,1.5,0.699999988
1,0.840762854,0.00137645286,1.96731734,1.60000002,0.699999988
1,0.840318084,-0.0107816411,1.98957872,1.70000005,0.699999988
1,0.840450525,-0.00373782357,1.73807716,1.79999995,0.699999988
1,0.843042254,-0.00760657247,1.67296517,1.89999998,0.699999988
1,0.853596687,-0.00276598474,1.67219865,2,0.699999988
3,0.639999986,0,3.27709246,0,0.800000012
1,0.641846836,0.00278946571,3.21544623,0.100000001,0.800000012
1,0.643419623,-0.00239561917,3.13175726,0.200000003,0.800000012
1,0.642684042,-0.00416395813,3.03450203,0.300000012,0.800000012
1,0.641367078,-0.00277711335,2.95296097,0.400000006,0.800000012
1,0.640420735,-0.00148935919,2.87018156,0.5,0.800000012
1,0.63962549,-0.00100829348,2.78414655,0.600000024,0.800000012
1,0.63917315,-0.00103773002,2.70425296,0.699999988,0.800000012
1,0.638776243,-5.76160419E-05,2.62598515,0.800000012,0.800000012
1,0.638893068,0.000356279488,2.53881526,0.899999976,0.800000012
1,0.639189899,-0.00085549528,2.45311737,1,0.800000012
1,0.638724804,1.7518505E-05,2.38355732,1.10000002,0.800000012
1,0.63782692,0.000687862281,2.30565405,1.20000005,0.800000012
1,0.638906598,0.00025431026,2.20302892,1.29999995,0.800000012
1,0.64107734,-0.00361794815,2.11667681,1.39999998,0.800000012
1,0.637293339,0.00368102081,2.06097674,1.5,0.800000012
1,0.633180559,-0.00191563601,2.04182792,1.60000002,0.800000012
1,0.642219305,-0.0111600524,1.79658902,1.70000005,0.800000012
1,0.638867497,0.00446194271,1.73278749,1.79999995,0.800000012
1,0.62891835,-0.0202749278,1.96585226,1.89999998,0.800000012
1,0.631301761,0.000737171562,1.48871052,2,0.800000012
3,0.360000014,0,3.31184578,0,0.899999976
1,0.361661732,0.000581122527,3.23764372,0.100000001,0.899999976
1,0.361442655,-0.00169127912,3.14150095,0.200000003,0.899999976
1,0.358596385,-0.00183992041,3.03059864,0.300000012,0.899999976
1,0.356536001,-0.00123882876,2.94897985,0.400000006,0.899999976
1,0.355149239,-0.000387875829,2.8760004,0.5,0.899999976
1,0.354252458,-0.000386214087,2.7852385,0.600000024,0.899999976
1,0.353989661,-0.000579323096,2.69587684,0.699999988,0.899999976
1,0.353560269,0.000160580807,2.62676311,0.800000012,0.899999976
1,0.353253275,0.000289847114,2.5490818,0.899999976,0.899999976
1,0.353418887,-0.000830169534,2.44943094,1,0.899999976
1,0.353553414,0.000169414227,2.3719871,1.10000002,0.899999976
1,0.353579044,0.000832527468,2.31055093,1.20000005,0.899999976
1,0.353185505,-0.000230261241,2.2116704,1.29999995,0.899999976
1,0.35222289,-0.0038425948,2.12031913,1.39999998,0.899999976
1,0.353682637,0.005676053,2.06857967,1.5,0.899999976
1,0.353781939,-0.00342067867,1.96474755,1.60000002,0.899999976
1,0.349632561,-0.00694897445,1.83561206,1.70000005,0.899999976
1,0.342251509,0.00119240105,1.94421601,1.79999995,0.899999976
1,0.337103665,-0.0047431821,1.71462524,1.89999998,0.899999976
1,0.342814714,-0.0193005111,1.65572596,2,0.899999976
2,0,0,3.30960989,0,1
2,0,0,3.25098348,0.100000001,1
2,0,0,3.11656618,0.200000003,1
2,0,0,3.04492426,0.300000012,1
2,0,0,2.95171022,0.400000006,1
2,0,0,2.86159801,0.5,1
2,0,0,2.78808856,0.600000024,1
2,0,0,2.70642591,0.699999988,1
2,0,0,2.61946917,0.800000012,1
2,0,0,2.53780222,0.899999976,1
2,0,0,2.46433282,1,1
2,0,0,2.37851954,1.10000002,1
2,0,0,2.29002953,1.20000005,1
2,0,0,2.2122817,1.29999995,1
2,0,0,2.13989091,1.39999998,1
2,0,0,2.08224821,1.5,1
2,0,0,1.86131465,1.60000002,1
2,0,0,1.99539554,1.70000005,1
2,0,0,1.95016503,1.79999995,1
2,0,0,1.04103005,1.89999998,1
2,0.0289570149,0.00252894266,1.24659443,2,1
