geometry,ux,uy,p,knudsen,metrik,x,y,z
1.00000000e+00,8.96805286e-01,1.00886039e-01,1.88208565e-01,4.45396145e-04,-9.59319602e-01,1.11000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.10505593e-01,6.29570782e-02,1.80099159e-01,6.41102728e-04,-4.33853125e-01,1.11999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.27081347e-01,1.71637870e-02,1.73147082e-01,7.66606652e-04,-1.75922156e-01,1.13000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.45666254e-01,-3.30389738e-02,1.67989507e-01,7.71537307e-04,-1.66672754e-01,1.13999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.65186119e-01,-8.36654305e-02,1.65350646e-01,7.40893127e-04,-2.25143222e-01,1.15000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.84275877e-01,-1.30497336e-01,1.65347368e-01,8.90628318e-04,4.04148117e-02,1.16000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.00136626e+00,-1.69552118e-01,1.67428166e-01,1.07135857e-03,3.06960828e-01,1.16999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.01495874e+00,-1.97698489e-01,1.70933008e-01,1.21749833e-03,4.91439213e-01,1.18000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.02392220e+00,-2.13245019e-01,1.75176322e-01,1.30272424e-03,5.89051148e-01,1.18999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.02767754e+00,-2.16166377e-01,1.79306075e-01,1.32302998e-03,6.11365177e-01,1.20000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.02624607e+00,-2.07940489e-01,1.82668746e-01,1.50741113e-03,7.99592371e-01,1.21000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.02015853e+00,-1.91092998e-01,1.85118034e-01,1.65791868e-03,9.36892665e-01,1.21999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,1.01025128e+00,-1.68659106e-01,1.86722353e-01,1.68572483e-03,9.60888476e-01,1.23000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.97466505e-01,-1.43704385e-01,1.87499017e-01,1.60273514e-03,8.88055453e-01,1.23999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.82735097e-01,-1.19048856e-01,1.87570527e-01,1.42608141e-03,7.19575761e-01,1.25000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.66928720e-01,-9.71781164e-02,1.87173307e-01,1.16903544e-03,4.32838094e-01,1.26000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.50851858e-01,-8.02179798e-02,1.86397165e-01,8.46244977e-04,-3.33333074e-02,1.26999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.35286999e-01,-6.97353110e-02,1.85170799e-01,5.72561345e-04,-5.96978400e-01,1.28000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.21029508e-01,-6.62750229e-02,1.83478653e-01,8.23536073e-04,-7.25768277e-02,1.28999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.08830881e-01,-6.88468739e-02,1.81333631e-01,9.88839660e-04,1.91327935e-01,1.30000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.99265230e-01,-7.48488829e-02,1.78650022e-01,1.02805381e-03,2.47435204e-01,1.31000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.92647803e-01,-8.06847215e-02,1.75345555e-01,9.39402089e-04,1.17334129e-01,1.31999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.89055192e-01,-8.28136429e-02,1.71490282e-01,7.54827168e-04,-1.98262323e-01,1.33000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.88415158e-01,-7.86519870e-02,1.67230651e-01,5.71817218e-04,-5.98854611e-01,1.33999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.90582979e-01,-6.69736341e-02,1.62749529e-01,5.14629181e-04,-7.50875409e-01,1.35000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.95377696e-01,-4.78440300e-02,1.58357665e-01,4.69709281e-04,-8.82640573e-01,1.36000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.02556002e-01,-2.23483760e-02,1.54475838e-01,4.54109948e-04,-9.31367031e-01,1.36999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.11764264e-01,7.68441381e-03,1.51445910e-01,4.78391565e-04,-8.56216721e-01,1.38000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.22479093e-01,3.98871824e-02,1.49486691e-01,5.41306741e-04,-6.77962318e-01,1.38999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.33986306e-01,7.15577602e-02,1.48714826e-01,6.38861093e-04,-4.38906392e-01,1.40000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.45394695e-01,9.99350175e-02,1.49072051e-01,7.54084322e-04,-1.99682818e-01,1.41000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.55727696e-01,1.22576088e-01,1.50254920e-01,8.67809402e-04,2.96954377e-03,1.41999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.64058280e-01,1.37748152e-01,1.51867300e-01,9.53144568e-04,1.38286379e-01,1.43000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.69680548e-01,1.44726083e-01,1.53533056e-01,9.93378926e-04,1.97935469e-01,1.43999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.72215056e-01,1.43876329e-01,1.54934973e-01,9.77626536e-04,1.74874773e-01,1.45000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.71649170e-01,1.36518657e-01,1.55853331e-01,1.02925859e-03,2.49124917e-01,1.46000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.68283117e-01,1.24623150e-01,1.56255633e-01,1.06758694e-03,3.01872986e-01,1.46999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.62665439e-01,1.10470660e-01,1.56193197e-01,1.01305754e-03,2.26235540e-01,1.48000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.55490828e-01,9.63192806e-02,1.55738696e-01,8.79805651e-04,2.27761959e-02,1.48999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.47547138e-01,8.41067806e-02,1.54962897e-01,6.76936586e-04,-3.55387980e-01,1.50000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.39648151e-01,7.51634091e-02,1.53956071e-01,4.37015929e-04,-9.86722805e-01,1.51000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.32588816e-01,6.99848160e-02,1.52736723e-01,2.59471650e-04,-1.73883176e+00,1.51999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.27033365e-01,6.81120753e-02,1.51314840e-01,3.68519279e-04,-1.23266858e+00,1.53000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.23462570e-01,6.82505742e-02,1.49679020e-01,4.00251418e-04,-1.11350216e+00,1.53999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.22113597e-01,6.85996041e-02,1.47827208e-01,3.70786380e-04,-1.22382042e+00,1.55000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.23015296e-01,6.72938526e-02,1.45731822e-01,4.15131741e-04,-1.06083943e+00,1.56000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.26011980e-01,6.27725199e-02,1.43434510e-01,4.27365681e-04,-1.01893761e+00,1.56999998e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.30871367e-01,5.40381186e-02,1.40976965e-01,4.17939475e-04,-1.05111464e+00,1.58000002e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.37285364e-01,4.07347232e-02,1.38496071e-01,3.86861939e-04,-1.16258988e+00,1.58999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.44912255e-01,2.31175255e-02,1.36153460e-01,3.64992506e-04,-1.24654183e+00,1.60000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.53335047e-01,1.97793986e-03,1.34142920e-01,3.41542822e-04,-1.34234220e+00,1.61000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.62092340e-01,-2.14027222e-02,1.32591978e-01,3.43401509e-04,-1.33451229e+00,1.62000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.70594704e-01,-4.53725271e-02,1.31700426e-01,3.47819412e-04,-1.31607022e+00,1.62999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.78210866e-01,-6.80714920e-02,1.31481916e-01,3.78581870e-04,-1.19380335e+00,1.63999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.84279513e-01,-8.76341388e-02,1.31840482e-01,4.01414873e-04,-1.10931460e+00,1.65000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.88245964e-01,-1.02440700e-01,1.32629901e-01,4.39462368e-04,-9.78669041e-01,1.66000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.89672065e-01,-1.11425377e-01,1.33773416e-01,4.62770578e-04,-9.04111527e-01,1.67000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.88431513e-01,-1.14230163e-01,1.34903207e-01,6.23229018e-04,-4.74646265e-01,1.67999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.84621048e-01,-1.11208089e-01,1.35865137e-01,7.75655091e-04,-1.58993397e-01,1.68999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.78585601e-01,-1.03350550e-01,1.36699528e-01,8.54377984e-04,-1.95342010e-02,1.70000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.70775127e-01,-9.21439156e-02,1.37387708e-01,8.86124151e-04,3.31001706e-02,1.71000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.61818218e-01,-7.92768076e-02,1.37642235e-01,8.31828860e-04,-5.81219328e-02,1.72000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.52241480e-01,-6.64303377e-02,1.37788996e-01,7.46101083e-04,-2.15037571e-01,1.72999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.42585468e-01,-5.51243201e-02,1.37966529e-01,5.87319199e-04,-5.60263875e-01,1.73999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.33308303e-01,-4.64862809e-02,1.37884974e-01,4.28707921e-04,-1.01441360e+00,1.75000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.24879432e-01,-4.09995206e-02,1.37449771e-01,3.29203234e-04,-1.39543016e+00,1.76000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.17494595e-01,-3.85159105e-02,1.37298286e-01,3.96746793e-04,-1.12619011e+00,1.77000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.11424637e-01,-3.83250378e-02,1.37008965e-01,4.10472654e-04,-1.07712256e+00,1.77999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.06790018e-01,-3.92420702e-02,1.36193871e-01,4.27031424e-04,-1.02006644e+00,1.78999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.03649807e-01,-3.98924388e-02,1.35422111e-01,3.51211871e-04,-1.30206706e+00,1.80000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.01845515e-01,-3.91089655e-02,1.35098442e-01,3.17251368e-04,-1.44878229e+00,1.81000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.01503205e-01,-3.59973982e-02,1.34050012e-01,2.49542238e-04,-1.79512464e+00,1.82000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.02462304e-01,-2.99877785e-02,1.32802635e-01,2.10549813e-04,-2.04024708e+00,1.82999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.04589951e-01,-2.09946726e-02,1.32371351e-01,2.45174946e-04,-1.82059711e+00,1.83999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.07694638e-01,-9.38984845e-03,1.31983206e-01,2.41217422e-04,-1.84407456e+00,1.85000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.11808074e-01,4.24002763e-03,1.30697042e-01,3.11714626e-04,-1.47418282e+00,1.86000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.16356325e-01,1.90082379e-02,1.30653322e-01,3.00775806e-04,-1.52572015e+00,1.87000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.21110570e-01,3.37800123e-02,1.31496906e-01,3.64961044e-04,-1.24666619e+00,1.87999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.25727606e-01,4.74304594e-02,1.31387576e-01,3.42565967e-04,-1.33802684e+00,1.88999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.29887295e-01,5.90058118e-02,1.31406069e-01,4.34544432e-04,-9.94904972e-01,1.90000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.32853103e-01,6.76868558e-02,1.33599252e-01,4.36461647e-04,-9.88553786e-01,1.91000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.34814453e-01,7.30449557e-02,1.34648055e-01,5.14805026e-04,-7.50382534e-01,1.92000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.35395300e-01,7.50587210e-02,1.34645760e-01,5.13577368e-04,-7.53827044e-01,1.92999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.34564352e-01,7.41111115e-02,1.36463881e-01,5.41145680e-04,-6.78391642e-01,1.93999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.32248235e-01,7.08720163e-02,1.38983443e-01,6.46466680e-04,-4.21832659e-01,1.95000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.29155886e-01,6.61816597e-02,1.38611034e-01,5.55888226e-04,-6.39613848e-01,1.96000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.24910545e-01,6.08660839e-02,1.39655232e-01,6.58061937e-04,-3.96185294e-01,1.97000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.20217633e-01,5.59106804e-02,1.42582670e-01,5.50071185e-04,-6.54790342e-01,1.97999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.15127099e-01,5.17198667e-02,1.43847272e-01,6.39567967e-04,-4.37310991e-01,1.98999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.10440445e-01,4.85477187e-02,1.43285975e-01,5.43147384e-04,-6.73064944e-01,2.00000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.05488074e-01,4.61676903e-02,1.46835327e-01,7.23096833e-04,-2.60219815e-01,2.01000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,9.01596248e-01,4.48093936e-02,1.49422780e-01,6.82723650e-04,-3.43106943e-01,2.02000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.97603512e-01,4.30429094e-02,1.50434151e-01,8.31422512e-04,-5.88268603e-02,2.02999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.95091593e-01,4.07743230e-02,1.51418775e-01,8.42454203e-04,-3.98104112e-02,2.03999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.91992271e-01,3.73606719e-02,1.57728285e-01,1.07242854e-03,3.08400939e-01,2.05000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.90537143e-01,3.27097885e-02,1.59419864e-01,1.20244198e-03,4.73486711e-01,2.06000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.87955189e-01,2.61242650e-02,1.62483662e-01,1.41698460e-03,7.10343497e-01,2.07000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.86622846e-01,1.71624869e-02,1.66274190e-01,1.57923810e-03,8.66748125e-01,2.07999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.84346724e-01,8.39139614e-03,1.75344318e-01,1.95068272e-03,1.17149857e+00,2.08999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.80977571e-01,-2.82911817e-03,1.78133935e-01,2.23106961e-03,1.36525495e+00,2.10000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.78411174e-01,-1.21690044e-02,1.86138779e-01,2.78316764e-03,1.68424723e+00,2.11000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.69629562e-01,-2.43631881e-02,1.93416044e-01,3.14676156e-03,1.86138729e+00,2.12000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.69339287e-01,-3.08015477e-02,2.07123369e-01,4.25071642e-03,2.29522544e+00,2.12999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.46526027e-01,-3.92525308e-02,2.12770298e-01,5.15635451e-03,2.57387088e+00,2.13999996e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.56749713e-01,-4.21632826e-02,2.29697108e-01,7.44516775e-03,3.10382378e+00,2.15000000e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,7.96795189e-01,-4.49221805e-02,2.35881567e-01,1.05381804e-02,3.60507329e+00,2.16000004e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.50508630e-01,-4.65010777e-02,2.63010412e-01,1.61691457e-02,4.22269097e+00,2.17000008e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,6.69335544e-01,-3.87860313e-02,2.46850356e-01,3.02268080e-02,5.12527616e+00,2.17999992e+01,2.09999990e+00,0.00000000e+00
1.00000000e+00,8.74638677e-01,-4.83019203e-02,3.06529999e-01,4.50734720e-02,5.70172610e+00,2.18999996e+01,2.09999990e+00,0.00000000e+00
4.00000000e+00,1.76018864e-01,0.00000000e+00,0.00000000e+00,9.25596580e-02,6.73983105e+00,2.20000000e+01,2.09999990e+00,0.00000000e+00
3.00000000e+00,9.94646072e-01,0.00000000e+00,6.50580704e-01,8.60086754e-02,6.63392970e+00,0.00000000e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.92743313e-01,7.24359648e-03,6.51341796e-01,1.42336241e-04,-2.60510563e+00,1.00000001e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.87565041e-01,1.46649051e-02,6.55849457e-01,2.70939025e-04,-1.67644047e+00,2.00000003e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.79128361e-01,2.25452948e-02,6.63602233e-01,4.16726223e-04,-1.05530879e+00,3.00000012e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.67232406e-01,3.11848670e-02,6.74470544e-01,6.30000257e-04,-4.59056256e-01,4.00000006e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.51388776e-01,4.08719182e-02,6.89197779e-01,8.54137819e-04,-1.99397982e-02,5.00000000e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.31120992e-01,5.23153730e-02,7.07844436e-01,1.18950405e-03,4.57879608e-01,6.00000024e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.05484021e-01,6.59909621e-02,7.30766594e-01,1.57607440e-03,8.63855062e-01,6.99999988e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.73415530e-01,8.30633640e-02,7.58436561e-01,2.13185744e-03,1.29963039e+00,8.00000012e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.33360314e-01,1.04834318e-01,7.90397227e-01,2.85525317e-03,1.72113810e+00,8.99999976e-01,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.32431710e-01,-1.61990836e-01,2.46687621e-01,7.37288094e-04,-2.32180213e-01,8.69999981e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.18861938e-01,-1.45002961e-01,2.39116549e-01,5.25827869e-04,-7.19818066e-01,8.80000019e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.15620875e-01,-1.12960510e-01,2.29147777e-01,4.68195998e-04,-8.87296069e-01,8.89999962e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.22092927e-01,-6.75348714e-02,2.20392331e-01,8.01000046e-04,-1.12606348e-01,9.00000000e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.36519694e-01,-1.40957851e-02,2.13927209e-01,9.45564068e-04,1.26766541e-01,9.10000038e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.56919265e-01,4.18903157e-02,2.10271120e-01,8.80954904e-04,2.46594963e-02,9.19999981e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,7.81168103e-01,9.52352434e-02,2.09690675e-01,1.09427329e-03,3.37492514e-01,9.30000019e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.07157815e-01,1.42082885e-01,2.12102458e-01,1.48788095e-03,7.80778514e-01,9.39999962e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.32950652e-01,1.79417238e-01,2.16381714e-01,1.81420322e-03,1.06685549e+00,9.50000000e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.56854796e-01,2.05713362e-01,2.21530318e-01,2.05863151e-03,1.24920503e+00,9.60000038e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.77482712e-01,2.20761821e-01,2.27153599e-01,2.18792446e-03,1.33708235e+00,9.69999981e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.93952787e-01,2.25396961e-01,2.32115611e-01,2.20565684e-03,1.34872777e+00,9.80000019e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.05846179e-01,2.21288607e-01,2.35576645e-01,2.10988172e-03,1.28468155e+00,9.89999962e+00,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.13126945e-01,2.10854203e-01,2.37887695e-01,1.92340498e-03,1.15118198e+00,1.00000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.16078687e-01,1.96635559e-01,2.38968596e-01,1.66836113e-03,9.45951029e-01,1.01000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.15202260e-01,1.81311086e-01,2.38382861e-01,1.48526439e-03,7.78239193e-01,1.01999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.11183596e-01,1.67561099e-01,2.36632541e-01,1.28044584e-03,5.64165652e-01,1.03000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.05045629e-01,1.57607183e-01,2.34142005e-01,9.73784016e-04,1.69193147e-01,1.03999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.98276687e-01,1.52474448e-01,2.30558068e-01,5.90030628e-04,-5.53618828e-01,1.05000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.92770231e-01,1.51377201e-01,2.25890532e-01,2.00927636e-04,-2.10773266e+00,1.06000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.90445828e-01,1.51407763e-01,2.20580265e-01,1.45740516e-04,-2.57100667e+00,1.06999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.92706752e-01,1.48277998e-01,2.14468375e-01,3.38610727e-04,-1.35478099e+00,1.08000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.00101066e-01,1.37781262e-01,2.07227215e-01,4.33251727e-04,-9.99203171e-01,1.08999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.12381351e-01,1.17203027e-01,1.99253827e-01,5.53452584e-04,-6.45948949e-01,1.10000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.28785980e-01,8.58634412e-02,1.91169098e-01,8.18810309e-04,-8.08794058e-02,1.11000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.48312044e-01,4.49901000e-02,1.83356583e-01,9.96237039e-04,2.02080377e-01,1.11999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.69841838e-01,-2.76573771e-03,1.76523611e-01,1.05647743e-03,2.86781366e-01,1.13000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.92100239e-01,-5.37594296e-02,1.71657309e-01,9.84150800e-04,1.84470722e-01,1.13999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.01355350e+00,-1.03745617e-01,1.69185951e-01,7.83369353e-04,-1.44715985e-01,1.15000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.03245819e+00,-1.48301288e-01,1.68914273e-01,7.65469973e-04,-1.78062886e-01,1.16000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.04712248e+00,-1.83486730e-01,1.70516744e-01,8.59328255e-04,-1.11993412e-02,1.16999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.05624449e+00,-2.06548452e-01,1.73443109e-01,9.13929020e-04,7.76734500e-02,1.18000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.05916405e+00,-2.16409028e-01,1.76794589e-01,9.53235605e-04,1.38424168e-01,1.18999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.05595422e+00,-2.13708192e-01,1.79833934e-01,1.28251466e-03,5.66494734e-01,1.20000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.04731464e+00,-2.00474665e-01,1.82312191e-01,1.51526160e-03,8.07086306e-01,1.21000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.03431785e+00,-1.79567620e-01,1.84153557e-01,1.61936868e-03,9.02950898e-01,1.21999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,1.01814497e+00,-1.54133290e-01,1.85282528e-01,1.60514493e-03,8.90222992e-01,1.23000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.99923587e-01,-1.27197981e-01,1.85806558e-01,1.48744904e-03,7.80359669e-01,1.23999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.80647326e-01,-1.01477444e-01,1.85951903e-01,1.28489116e-03,5.69165577e-01,1.25000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.61152554e-01,-7.93472454e-02,1.85780749e-01,1.01075717e-03,2.22955864e-01,1.26000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.42153037e-01,-6.28643855e-02,1.85229957e-01,7.04905018e-04,-2.96979797e-01,1.26999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.24302161e-01,-5.35709746e-02,1.84289232e-01,8.80595646e-04,2.40710383e-02,1.28000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,9.08192039e-01,-5.19683212e-02,1.82930693e-01,1.11726020e-03,3.67484632e-01,1.28999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.94287169e-01,-5.69302998e-02,1.81008980e-01,1.26659079e-03,5.48469911e-01,1.30000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.82863343e-01,-6.56407923e-02,1.78411126e-01,1.29552593e-03,5.81057314e-01,1.31000004e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.74026775e-01,-7.42978081e-02,1.75153211e-01,1.19966560e-03,4.70151736e-01,1.31999998e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.67790520e-01,-7.92388767e-02,1.71299189e-01,1.00836460e-03,2.19536806e-01,1.33000002e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.64164054e-01,-7.78421834e-02,1.66952536e-01,7.62208889e-04,-1.84222240e-01,1.33999996e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.63188624e-01,-6.88752308e-02,1.62374094e-01,5.32583392e-04,-7.01401233e-01,1.35000000e+01,2.20000005e+00,0.00000000e+00
1.00000000e+00,8.64912629e-01,-5.23680300e-02,1.57937631e-01,4.73348424e-04,-8.71506154e-01,1.36000004e+01,2.20000005e+00,0.00000000e+00
